transaction_id,user_id,amount,transaction_date,payment_mode,refund_requested
2991,39,57.41,2025-05-03,Gift Code,False
2992,199,43.72,2024-10-17,Credit Card,True
2993,108,60.01,2024-10-23,Credit Card,False
2994,268,52.71,2024-12-06,Credit Card,False
2995,980,35.22,2024-08-18,Credit Card,False
2996,353,50.55,2025-05-23,Credit Card,False
2997,311,37.56,2025-05-16,Credit Card,False
2998,390,36.08,2025-05-20,Gift Code,False
2999,40,27.83,2024-11-16,PayPal,False
3000,859,36.51,2025-06-27,Gift Code,True
